年度,科目,題號,題目
109,英語,21,21.	 Sammy	has	7	Sunny	Sun	pictures.		She	wants	to	get	a	Sunny	Cup.		How	can	she	get	one?(A) Use 6 Sunny Sun pictures and pay $100. (B) Use 6 Sunny Sun pictures and pay $200. (C) Spend $150 to get 3 more Sunny Sun pictures. (D) Spend $200 to get 4 more Sunny Sun pictures. 
109,英語,22,"22.  From the reading, which picture best shows the “bain-marie” way of working with chocolate?(A)                        (B)                          (C)                                 (D)"
109,英語,23,23.  What does them	mean	in	the	reading?(A) Bains-marie.                           (B) Butter and sugar.(C) Chocolate desserts.    (D) Small pieces of chocolate.
109,英語,24,"24.	 From	the	reading,	which	is	true	about	working	with	chocolate?(A)	It	is	better	to	use	a	“bain-marie”	than	a	“water	bath.”(B) The water in the pot should not be warmer than 50ºC.(C)	It	is	better	to	finish	mixing	it	in	less	than	five	minutes.	(D) We should not mix butter and sugar together at the same time."
109,英語,25,25.	 What	does	the	news	story	say	about	the	Yangs’	food	truck?	(A) What people love about their food. (B) What made them start their business. (C) How they made delicious fried chicken. (D)	How	they	fixed	their	business	problems.	
109,英語,26,26.  What does it mean when business is slack?	(A)	It	is	bad.	 (B)	It	is	for	sale.	 (C)	It	is	growing.	 (D)	It	is	open	every	day.	
109,英語,27,27.  What does that	mean	in	the	news	story?		(A) A Taiwanese restaurant. (B) A second Taiwanese food truck.(C) A city block that sells Taiwanese food.(D) A business that is popular across the country.
109,英語,28,28.	 What	problem	is	Selena	Bieber	trying	to	fix?	(A)	High	school	lessons	are	too	difficult.	(B) Classes start too early in the morning. (C) Too many students are late for school. (D) Lunch break is too short for taking a rest. 
109,英語,29,29.	 What	can	we	learn	from	the	letter?	(A)	Too	much	melatonin	can	hurt	teenagers’	brain.	(B) The brain stops making melatonin after 11 p.m. (C) Sleeping longer helps the body make more melatonin. (D)	It	is	easier	to	fall	asleep	when	the	brain	is	making	melatonin.	
109,英語,30,"30.  Below is some information from another study. We studied 48 high school students and found that the students who went to bed earlier did better on their school tests.  This is not only true for those who slept nine hours, but also true for those who slept less.  And some of them agreed that they learned better in early morning classes.Do	the	ideas	in	Selena	Bieber’s	letter	agree	with	the	information?(A) Yes, because her letter says it is better to sleep from 11 p.m. to 8 a.m.(B) Yes, because her letter says getting up early is not helpful for learning.(C) No, because her letter says students are asked to get to school by 7:30 a.m.(D)	No,	because	her	letter	says	teenagers’	brains	do	not	work	well	in	early	morning	classes.	"
109,英語,31,31.	 What	can	we	learn	about	Kivalina?	(A)	It	is	waiting	to	shine.	(B)	It	has	become	history.	(C)	It	is	fighting	for	one	last	hope.	(D)	It	has	given	up	its	chance	to	rise.	
109,英語,32,32.  What does it mean when we say a place is uninhabitable?			(A)	It	is	not	big.	(B)	It	is	not	popular.	(C)	It	cannot	be	bought.	(D)	It	cannot	be	lived	in.	
109,英語,33,33.	 What	does	the	writer	think	about	the	Inuit	people	in	Kivalina?		(A) Their way of living has been hurting the earth. (B) They might not be able to get enough money to move their village.(C)	They	should	make	the	oil	and	power	companies	fix	their	problems.(D) There are better ways than to move their village to somewhere else.
109,英語,34,34.	 What	does	the	reading	say	about	the	Arctic	ice?						(A) The Arctic ice covered 10 km2 of Kivalina. (B)	The	melting	Arctic	ice	kills	about	400	Inuit	people	each	year.(C)	The	Arctic	ice	helped	the	Inuit	people	in	Kivalina	during	bad	weather.		(D)	The	melting	Arctic	ice	has	given	the	Inuit	people	enough	water	to	use.	
109,英語,35,35.  (A) what else you can do      (B) how you can enjoy it more(C) how it will change your life      (D) what is the best way of commute for you 
109,英語,36,36.  (A) costs you money (B) hurts your health (C)	makes	traffic	terrible	(D) kills the planet slowly 
109,英語,37,37.	 (A)	And	that’s	why	(B)	But	that’s	not	all	(C)	And	here’s	an	example	(D) But that can be stopped 
109,英語,38,38.  (A) this is surely a surprise (B) this sounds like a good idea (C) this is perhaps a smart answer (D) this is old news they have heard 
109,英語,39,39.  (A) had given hopes (B) are a different story (C) bring a bright future (D) have been a great plan 
109,英語,40,40.  (A) this will not go away; it will stay (B) they are not just saying it; they are going to do it (C) they do not speak for others; they only speak for themselves (D) this is not a guess; it is a lesson they learned from hard experience 
109,英語,41,41.	 (A)	In	fact	 	 (B)	If	so	 	 (C)	However		 (D)	Finally	
109,數學,1,1.已知a=(−12)×(−23)×(−34)×(−45)，b=(−123)×(−234)×(−345)，判斷下列敘述何者正確？(A)a、b皆為正數(B)a、b皆為負數(C)a為正數，b為負數(D)a為負數，b為正數
109,數學,2,2.算式23×53之值為何？(A)30(B)90(C)1000(D)1000000
109,數學,3,3.小真煮好了25顆湯圓，其中15顆為芝麻湯圓，10顆為花生湯圓。已知小真想從煮好的湯圓中撈一顆，若每顆湯圓被小真撈到的機會相等，則他撈到花生湯圓的機率為何？1(A)22(B)32(C)51(D)
109,數學,4,4.算式2×(48−12)之值為何？(A)62(B)26(C)221(D)46−23
109,數學,5,5.如圖(一)，平行四邊形ABCD中，∠A=100°。若∠ABD：∠DBC=3：2，則∠DBC的度數為何？(A)32(B)40(C)48(D)60圖(一)
109,數學,6,6.圖(二)數線上的A、B、C三點所表示的數分別為a、b、c，且原點為O。根據圖中各點位置，判斷下列四個式子的值何者最大？(A)a+b(B)a+c圖(二)(C)a−c(D)b−c
109,數學,7,7.計算2x2−3除以x+1後，得商式和餘式分別為何？(A)商式為2，餘式為−5(B)商式為2x−5，餘式為5(C)商式為2x+2，餘式為−1(D)商式為2x−2，餘式為−1
109,數學,8,8.下列何者可表示成兩個質數的乘積？(A)81(B)82(C)83(D)84
109,數學,9,"9.已知小薇住家的西方100公尺處為車站，住家的北方200公尺處為學校，且從學校往東方走100公尺，再往南方走400公尺可到達公園。若小薇將住家、車站、學校分別標示在坐標平面上的(2,0)、(0,0)、(2,4)三點，則公園應標示在此坐標平面上的哪一點？(A)(4,−4)(B)(4,12)(C)(0,−4)(D)(0,12)"
109,數學,10,10.若一元二次方程式5(x−4)2=125的解為a、b，且a>b，則2a+b之值為何？(A)−7(B)−1(C)11(D)17
109,數學,11,11.圖(三)的坐標平面上有A、B、C、D四點，其中恰有三點在函數y=px+q的圖形上，且p、q為兩數。根據圖中四點的位置，判斷下列哪一點不在函數y=px+q的圖形上？(A)A(B)B(C)C圖(三)(D)D
109,數學,12,12.圖(四)表示平面上A、B兩點與直線L的位置關係，其中B點在L上。若有一動點P從A點開始移動，移動過程中與B點的距離保持不變，則下列關於P點移動路徑的敘述，何者正確？(A)在與直線L平行且通過A點的直線上(B)在與直線L垂直且通過A點的直線上(C)在以B點為圓心且通過A點的圓上(D)在以AB為直徑的圓上圖(四)
109,數學,13,13.圖(五)為甲班36名學生參加投籃測驗的投進球數長條圖。判斷甲班學生中，有多少人的投進球數小於該班學生投進球數的中位數？(A)10(B)14(C)17(D)18
109,數學,14,14.圖(六)為朵朵披薩屋的公告。若一個夏威夷披薩調漲前的售價為x元，則會員購買一個夏威夷披薩的花費，公告前後相差多少元？(A)0.05x(B)0.09x(C)0.14x(D)0.15x
109,數學,15,15.平行四邊形ABCD中，E點在BC上，P、Q兩點在AD上，其位置如圖(七)所示。若PB與AE相交於R點，QB與AE相交於S點，則下列三角形面積的大小關係，何者正確？(A)∆PBE>∆QBE，∆PRE>∆QSE(B)∆PBE<∆QBE，∆PRE<∆QSE(C)∆PBE=∆QBE，∆PRE>∆QSE(D)∆PBE=∆QBE，∆PRE<∆QSE
109,數學,16,16.中秋節時阿柚製作的廣式月餅、蛋黃酥、鳳梨酥的數量比為2：1：3，其中只有製作廣式月餅和蛋黃酥時使用鹹蛋黃。若阿柚製作每個廣式月餅時使用2顆鹹蛋黃，製作每個蛋黃酥時使用1顆鹹蛋黃，且總共使用120顆鹹蛋黃，則他製作了幾個鳳梨酥？(A)45(B)60(C)72(D)120
109,數學,17,17.如圖(八)，P點為矩形ABCD兩對角線的交點，將P點分別以AD、BC為對稱軸畫出對稱點Q、R，形成六邊形QABRCD。若AB=2，AD=4，則六邊形QABRCD的周長為何？(A)12(B)4+26(C)4+43(D)4+45圖(八)
109,數學,18,18.圖(九)為小麗和小歐依序進入電梯時，電梯因超重而警示音響起的過程，且過程中沒有其他人進出。222圖(九)已知當電梯乘載的重量超過300公斤時警示音會響起，且小麗、小歐的重量分別為50公斤、70公斤。若小麗進入電梯前，電梯內已乘載的重量為x公斤，則所有滿足題意的x可用下列哪一個不等式表示？(A)180<x≤250(B)180<x≤300(C)230<x≤250(D)230<x≤300
109,數學,19,19.圓上有A、B、C、D四點，其位置如圖(十)所示，其中AC與BD相交於E點，且AB=BC。根據圖中標示的角度，判斷下列四條線段何者的長度最長？(A)AE(B)BE(C)CE(D)DE
109,數學,20,20.圖(十一)的正三角形ABC與正方形CDEF中，B、C、D三點共線，且AC=10，CF=8。若有一動點P沿著CA由C往A移動，則FP的長度最小為多少？(A)4圖(十一)(B)5(C)43(D)53
109,數學,21,21.坐標平面上有一水平線L與二次函數y=a(x+7)2−10的圖形，其中a為一正數，且L與二次函數圖形相交於A、C兩點，與y軸相交於B點，其位置如圖(十二)所示。若AB：BC=5：1，則AC的長度為何？(A)17(B)19(C)21(D)24
109,數學,22,22.如圖(十三)，直線L將正九邊形ABCDEFGHI分割成兩個區域，且分別與AB、EF相交於P點、Q點。若∠APQ的外角為75°，則∠PQE的度數為何？(A)75(B)85(C)95(D)105
109,數學,23,23.已知有若干片相同的拼圖，其形狀如圖(十四)所示，且拼圖依同方向排列時可緊密拼成一列，此時底部可與直線貼齊。當4片拼圖緊密拼成一列時長度為23公分，如圖(十五)所示。當10片拼圖緊密拼成一列時長度為56公分，如圖(十六)所示。求圖(十四)中的拼圖長度為多少公分？(A)5.5(B)5.6圖(十四)(C)5.75(D)6.5
109,數學,24,24.圖(十七)為三角形紙片ABC，其中D點和E點將AB分成三等分，F點為DE中點。若小慕從AB上的一點P，沿著與直線BC平行的方向將紙片剪開後，剪下1的小三角形紙片面積為∆ABC的，則下列關於P點位置的敘述，何者正確？3(A)與D點重合(B)與E點重合(C)在DF上，但不與D點也不與F點重合(D)在FE上，但不與F點也不與E點重合
109,數學,25,25.圖(十八)為有春蛋糕店的價目表，阿凱原本拿了4個蛋糕去結帳，結帳時發現該店正在舉辦優惠活動，優惠方式為每買5個蛋糕，其中1個價格最低的蛋糕免費，因此阿凱後來多買了1個黑櫻桃蛋糕。若阿凱原本的結帳金額為x元，後來的結帳金額為y元，則x與y的關係式不可能為下列何者？(A)y=x(B)y=x+5(C)y=x+10(D)y=x+15
109,數學,26,26.如圖(十九)，銳角三角形ABC中，O點為AB中點。甲、乙兩人想在AC上找一點P，使得∆ABP的外心為O，其作法分別如下：(甲)作過B且與AC垂直的直線，交AC於P點，則P即為所求(乙)以O為圓心，OA長為半徑畫弧，交AC於P點，則P即為所求對於甲、乙兩人的作法，下列判斷何者正確？(A)兩人皆正確(B)兩人皆錯誤(C)甲正確，乙錯誤(D)甲錯誤，乙正確
109,社會,1,1.小嵐到某國旅遊時，寄明信片回臺灣，圖(一)是明信片上具有該國特色的郵戳。根據郵戳上的資訊判斷，小嵐最可能到下列何國旅遊？(A)日本(B)芬蘭(C)英國(D)紐西蘭圖(一)
109,社會,2,2.根據中國氣象部門的統計，西北和華北地區沙塵暴發生年均次數，1987至1999年期間為5.85次，2011至2015年期間則減少為3.5次。下列何者與上述環境問題的改善有密切關連？(A)河西走廊的防護林工程(B)洞庭湖的退田還湖政策(C)三江平原的排水改善計畫(D)藏南縱谷的退牧還林政策藏南縱谷＝藏南谷地
109,社會,3,3.每年10月起至翌年4月底，捕撈鰻魚魚苗是臺灣沿海漁民傳統產業活動之一，更是許多漁民維持生計的重要經濟來源。農委會於2013年訂定相關捕撈規定，其中一項是：每年自3月1日至10月31日止，禁止於距岸三浬內海域、潮間帶及河口水域以任何方式捕撈鰻苗。上述規定最可能是為了達成下列何種目的？(A)推廣休閒漁業(B)增加漁業資源(C)改變食用魚的種類(D)避免國際漁事糾紛
109,社會,4,4.政府計畫興建一條快速道路，規畫的路線如圖(二)所示。道路沿線有山地及河流阻隔，因此經過河谷需興建橋梁，遇到山脊則需開挖隧道，以求最短距離。根據圖(二)的等高線判斷，甲、乙、丙三個路段需興建的項目，依序為下列何者？(A)橋梁-隧道-橋梁(B)隧道-橋梁-隧道圖(二)(C)隧道-隧道-橋梁(D)橋梁-橋梁-隧道N
109,社會,5,5.圖(三)為位在臺灣北部的某工業區及其鄰近社區的甲乙分布圖，工業區排放廢氣會影響鄰近社區的空氣品工工業業區區質。若僅根據臺灣不同季節的盛行風向判斷，冬季時圖中哪一社區受該工業區廢氣的影響最大？丁丙(A)甲(B)乙(C)丙(D)丁圖(三)
109,社會,6,6.圖(四)為臺灣部分原住民族群的祭典與主矮要分布圖。若按圖片內容判斷，雅美族甲靈(達悟族)應為圖中何者？祭豐年(A)甲丁祭(B)乙(C)丙飛(D)丁猴
