年度,科目,題號,題目
110,自然,8,8.()圖二為妮妮向小櫻演示共振現象實驗的過程：(cid:2558)(cid:1663)(cid:1037)(cid:2561)(cid:2895)(cid:5326)(cid:3159)(cid:3327)(cid:2178)(cid:1731)(cid:1731)(cid:955)(cid:6062)(cid:3309)(cid:4780)(cid:1937)(cid:4581)(cid:1892)(cid:1498)(cid:3588)(cid:1892)360Hz(cid:1937)(cid:2403)(cid:944)(cid:500)(cid:4383)(cid:5392)(cid:4577)(cid:1237)(cid:500)(cid:4581)(cid:972)(cid:1747)(cid:1663)(cid:1037)(cid:1665)(cid:973)(cid:907)(cid:1037)(cid:500)(cid:1116)(cid:907)(cid:1037)(cid:936)(cid:2561)(cid:2895)(cid:5326)(cid:3159)(cid:972)(cid:2284)(cid:1237)(cid:1937)(cid:3950)(cid:4191)(cid:3697)(cid:2561)(cid:2895)(cid:500)(cid:1804)(cid:1072)(cid:1117)(cid:2403)(cid:944)(cid:500)(cid:4383)(cid:5392)(cid:1665)(cid:973)(cid:907)(cid:1302)(cid:2561)(cid:2895)(cid:5326)(cid:3159)(cid:2284)(cid:1237)(cid:1937)(cid:2403)(cid:1037)(cid:500)(cid:1116)(cid:907)(cid:1037)(cid:936)(cid:3950)(cid:4191)(cid:944)(cid:3950)(cid:3623)(cid:1171)(cid:1221)(cid:2561)(cid:502)(cid:3697)(cid:2561)(cid:2895)(cid:2911)(cid:508)()圖二面對小櫻的質疑，妮妮增加下列哪一個實驗來說服小櫻最合適？(A)減輕敲擊音叉的力量，觀察敲擊後是否會共振(B)500Hz將其中一支音叉更換成頻率為的音叉，觀察敲擊後是否會共振(C)500Hz將兩支音叉更換成頻率同為的兩支音叉，觀察敲擊後是否會共振(D)360Hz
110,自然,9,9.以白光照射一張單色圖卡，圖卡反射紅光，吸收其他顏色的光。若改以藍光照射此圖卡，則關於此時圖卡上的色光吸收或反射情形，下列何者最有可能發生？(A)(B)吸收紅光吸收藍光(C)(D)
110,自然,10,10.下列為四本書的書名，每本書的書名分別顯示出所要介紹的內容，書中會列舉一些植物詳細說明其特徵，則哪一本書最不可能以蘇鐵作為這些植物的主要例子？(A)(B)《花朵圖鑑》《種子的傳播》(C)(D)
110,自然,11,11.小紀在某株植物上取了四個條件相同的枝條，分別標示為甲、乙、丙、丁，並()對枝條上的葉子進行以下處理已知葉片塗上白膠處的氣孔無法進行蒸散作用：甲：不做任何處理乙：只在葉片上表皮塗上白膠丙：只在葉片下表皮塗上白膠丁：在葉片上下表皮皆塗上白膠之後將甲、乙、丙、丁分別插入水位高度相同的量筒中，再把量筒開口處以膜()封閉，如圖三所示。將四組實驗裝置給予相同條件的環境，一段時間後記錄()量筒內散失的水分量，實驗結果如圖四所示。根據此結果，下列關於此株植物氣孔位置分布的推論，何者最合理？(cid:3499)(A)葉片上表皮無氣孔分布(cid:1128)(B)主要分布於葉片上表皮(cid:1937)(cid:1053)(C)主要分布於葉片下表皮(cid:1001)(D)平均分布於葉片上下表皮(cid:3782)
110,自然,12,12.()圖五為地球地表附近乾燥空氣組成比例的圓餅圖。在一般情況下，地表附近的空氣組成以甲、乙兩氣體為主。根據(cid:1176)此圖，下列敘述何者正確？(78%)(A)甲被稱為固定氣體，乙則不是固定氣體(B)(cid:908)乙被稱為固定氣體，甲則不是固定氣體(21%)(C)(cid:1665)(cid:1076)甲為氬氣，在地表附近空氣中所占的比例隨地點有很大變化(1%)(D)
110,自然,13,13.小新專題研究的題目是「日常生活的食物油條」，他在報告中提到：(NHHCO)「部分業者使用碳酸氫銨做為食品膨鬆劑，在高溫油炸的過程43中，碳酸氫銨會分解產生三種氣體，使緊實的麵糰迅速膨脹成膨鬆的油條。」上述產生的三種氣體中，不可能含有下列何者？(A)氨氣(B)氯化氫(C)水蒸氣(D)
110,自然,14,14.4美美到日月潭附近露營，看見甲、乙兩星正好在頭頂上方的位置；小時後，美美再度觀察，發現甲、乙兩星已經不在原先的位置。若美美想再次找到甲、乙兩星，尋找的方式與其主要理由應為下列何者？(A)應朝西方天空尋找，因為地球自轉的關係(B)應朝東方天空尋找，因為地球自轉的關係(C)應朝西方天空尋找，因為地球繞太陽公轉的關係(D)
110,自然,15,15.(HCl)pH患有「胃酸過多症」的患者，即使空腹也會大量分泌胃酸，使胃液的值在左右，並引起胃灼熱或胃痛等症狀。此時，可服用胃藥，胃藥中的成pH分如碳酸氫鈉，能與胃酸發生中和反應，使胃液的值暫時，並緩解胃灼熱及胃痛等症狀。上述畫線處，依序應填入下列何者才比較合理？(A)1257(B)8956～；上升到～～；下降到～(C)7889(D)3412
110,自然,16,16.()某電影中出現歹徒挾持駕駛，而駕駛試圖擺脫的場景，圖六為其俯視示意圖：(cid:5039)(cid:5037)(cid:5039)(cid:5037)(cid:5039)(cid:5037)(cid:1048)(cid:2536)(cid:1048)(cid:2536)(cid:1048)(cid:2536)(cid:907)(cid:3794)(cid:1736)(cid:1555)(cid:1611)(cid:3643)(cid:3314)(cid:1048)(cid:2536)(cid:1610)(cid:6223)(cid:3197)(cid:2895)(cid:1343)(cid:1136)(cid:5039)(cid:5037)(cid:5718)(cid:1175)(cid:5113)(cid:3027)(cid:1555)(cid:1611)(cid:1243)(cid:2043)(cid:1353)(cid:5037)(cid:500)(cid:1048)(cid:2536)(cid:2043)(cid:1041)(cid:3907)(cid:2366)(cid:1520)(cid:5392)(cid:5039)(cid:5037)(cid:6243)(cid:1048)(cid:2536)(cid:1937)(cid:1610)(cid:6223)(cid:1250)(cid:2241)(cid:1444)(cid:1255)(cid:5039)(cid:5037)(cid:1107)(cid:2133)(cid:1041)(cid:4365)(cid:1796)(cid:1334)(cid:1251)(cid:1673)(cid:2458)(cid:1153)(cid:1107)(cid:2133)(cid:1041)(cid:1937)(cid:1601)(cid:4117)()圖六下列四種操控汽車的方式，哪一個最可能是圖中提及的操控方式？(A)(B)先急右轉再急加速先急右轉再急減速(C)(D)
110,自然,17,17.()某日颱風的位置如圖七所示，圖中等壓線上的1010數字單位為百帕。關於該颱風中心地表的空氣流動方向，下列敘述何者正確？Qᮗ1006(A)逆時鐘方向往颱風中心流入(B)逆時鐘方向從颱風中心流出(C)順時鐘方向往颱風中心流入1002(D)1006
110,自然,18,18.由相同材質組成的甲、乙兩物體，兩者均為固態，分別以相同的穩定熱源均勻()加熱，其質量、上升溫度與加熱所需的時間如表三所示。若甲、乙兩物體在加熱過程中，溫度均未達到熔點，熱源所提供的熱量均被兩者完全吸收，則表X中的應為多少？()表三(A)60(B)120(cid:1922)(cid:6223)(cid:4966)(cid:3782)(g)(cid:930)(cid:1010)(cid:3989)(cid:2123)(°C)(cid:1091)(cid:4823)(cid:1804)(cid:4641)(cid:1937)(cid:2580)(cid:3796)(s)(C)180(cid:1176)10020120(D)360(cid:908)30010X
110,自然,19,19.斑點蛾的翅膀顏色由一對等位基因所控(B)(b)制，深色為顯性，淺色為隱性。100(cid:3117)(cid:1349)(cid:4140)()圖八為某地區在甲、乙、丙和丁時期(cid:3137)(cid:1349)(cid:4140)80(cid:1050)深色蛾和淺色蛾所占的比例。若每個(cid:1647)60時期皆有三種基因型的斑點蛾，則在(各個時期此三種基因型斑點蛾的數量%)40關係，下列推論何者最合理？20(A)BBBbbb甲：＋＞(B)BBBbbb0乙：＋＝(cid:1176)(cid:908)(cid:1063)(cid:909)(C)BBBbbb丙：＝＝()圖八(D)BBBbbb
110,自然,20,20.流星雨是流星在短時間內較密集出現的天文現象，觀測時通常會選擇視野開闊且黑暗無光害的地點，因此除了避開路燈、建築物燈光等人為光害，也會盡量避開月光等天然光害，以提高觀測的成功率及可觀測的時間。小靜查詢()()數個流星雨的資料，其各自可能出現流星數量最多的日期如表四。根據表四判斷，選擇觀測哪一場流星雨其受到天然光害的影響最小？(A)牧夫座流星雨表(四)(B)御夫座流星雨(cid:1244)(cid:4480)(cid:2927)(cid:5119)(cid:1042)(cid:3514)(cid:4205)(cid:5119)(cid:1042)(cid:3514)(C)天龍座流星雨(cid:1921)(cid:1019)(cid:2534)(cid:2220)(cid:2179)(cid:2008)6(cid:1044)27(cid:1042)5(cid:1044)16(cid:1042)(D)
110,自然,21,21.下列分別為阿牧和小菲兩人將鋰、氦、氬、鉀、鈉和氖共六種元素分類的說明：阿牧：依照常溫常壓下元素是否為固態進行分類。小菲：依照是否會和水反應並冒泡進行分類。兩人最終都是將鋰、鉀和鈉分成一類，氦、氬和氖分成另一類。關於兩人分類的說明，下列何者正確？(A)(B)兩人都是依物理性質分類兩人都是依化學性質分類(C)(D)
110,自然,22,22.下列為探討製造氧氣的實驗，實驗步驟如下：20一、將胡蘿蔔磨成泥狀後，取公克放入錐形瓶中，並在瓶內裝入足以淹沒胡蘿蔔的水。二、將上述錐形瓶與薊頭漏斗、橡皮軟管等器材組裝成排水()集氣裝置，如圖九所示。三、將5%的雙氧水50mL倒入薊頭漏斗中，並記錄反應開始圖(九)5分鐘內所收集到氣體的體積。四、將步驟一胡蘿蔔的處理方式分別改切成丁塊、片狀、絲狀，以及刨成薄片，()並重複進行上述各步驟實驗。實驗結果如表五所示：()表五(cid:2330)(cid:6208)(cid:4913)(cid:1885)(cid:1923)(cid:909)(cid:3879)(cid:1058)(cid:1923)(cid:3661)(cid:1923)(cid:5523)(cid:1058)(cid:1295)(cid:3811)(cid:1673)(cid:1937)(cid:2620)(cid:2619)(cid:3782)(mL)3954863328180依據實驗內容與結果，可以說明下列何者？(A)本實驗是在探討胡蘿蔔接觸面積與反應速率的關係(B)本實驗是在探討胡蘿蔔濃度與產生氧氣體積多寡的關係(C)若改變步驟一中所加入水量的多寡，並不會影響表中的實驗數值(D)
110,自然,23,23.(NO)柴油引擎排放的廢氣含有較多的氮氧化物，若能加入氨氣與柴油引擎產生X的氮氧化物反應，則可減少排放廢氣造成的空氣汙染。氨氣與氮氧化物的反應中，速率最快的反應為：NO+NO+2NH2N+3HO2322NONO9已知柴油引擎排放的廢氣中，所占比例約為的倍。若欲藉由上述反應2消耗大部分的氮氧化物，需使用觸媒轉化器調整反應前氮氧化物的比例，下列何種觸媒轉化器的設計最合理？(A)NONONO將氧化成，以提高的比例2(B)NONONO將還原成，以提高的比例2(C)NONONO將氧化成，以提高的比例22(D)NONONO
110,自然,24,24.表(六)為甲、乙兩款市售省電燈泡所使用的電壓與電表(六)100功率。若兩燈泡正常使用小時，甲、乙燈泡所消(cid:5161)(cid:1904)(cid:3539)(cid:1284)(cid:1176)(cid:908)XX耗的電能為度、度，則下列關係式何者正確？(cid:4253)(cid:5368)(V)110220甲乙(A)XX(B)X2X＝＝甲乙甲乙(cid:4253)(cid:1092)(cid:3159)(W)2323(C)X4X(D)2XX
110,自然,25,25.小宏利用解剖顯微鏡觀察蝴蝶幼蟲的細部構造，在觀察時，載物板上的幼蟲不斷地往右上角移動，則在視野下觀察到幼蟲的移動方向應為下列何者？(A)(B)往右上角移動往右下角移動(C)(D)
110,自然,26,26.()圖十為部分的元素週期表，玉芬和小嵐對圖中同一個元素的敘述分別如下：AsGe玉芬：此元素與不同族、與不同週期SiPSCl小嵐：此元素與Te不同族、與Cl不同週期14151617根據兩人的敘述推測，此元素的原子序可能為多少？GeAsSeBr32333435(A)1415(B)1516或或SnSbTeI(C)5051(D)505350515253
110,自然,27,27.()有一單擺如圖十一所示。將擺錘自甲點從靜止自由釋放，經過最低點乙點，到達與甲點等高的丙點。已知擺錘UUU在甲點、乙點及丙點的重力位能分別為、及，擺甲乙丙EEE錘在甲點、乙點及丙點的動能分別為、及，若不甲乙丙計任何摩擦力，則下列何者正確？(A)UU2E－＝(B)U甲U乙2E丙－＝乙丙甲(C)UUEE－＝－甲乙甲乙(cid:1176)(cid:1063)(D)U－U＝E－E(cid:908)
110,自然,28,28.()5表七為阿煌重複完成次相同動作的時間紀錄表，由此表的資訊推論，有關此動作的敘述，下列何者錯誤？(A)控制中樞僅為脊髓()表七(B)需有感覺神經元參與(cid:1307)(cid:4775)(cid:3203)(cid:907)(cid:1307)(cid:3203)(cid:914)(cid:1307)(cid:3203)(cid:927)(cid:1307)(cid:3203)(cid:1124)(cid:1307)(cid:3203)(cid:982)(cid:1307)(C)需有運動神經元參與(cid:2580)(cid:3796)((cid:2302))5948303525(D)
110,自然,29,29.將甲、乙兩不帶電金屬塊進行圖(十二)中的實驗步驟，關於步驟中兩金屬塊5的電性，應為下列何者？(cid:908)(cid:1998)(cid:6054)(cid:3527)(cid:1176)(cid:1176)(cid:1176)(cid:1176)(cid:3658)(cid:4884)(cid:6223)(cid:1176)(cid:908)(cid:3658)(cid:4884)(cid:6223)1(cid:1687)(cid:907)(cid:972)(cid:2981)(cid:4253)2(cid:2962)(cid:2981)(cid:2372)(cid:4253)(cid:1937)3(cid:3197)(cid:1608)(cid:1998)(cid:6054)(cid:3527)4(cid:2962)(cid:1663)(cid:1998)(cid:6054)(cid:3879)(cid:3031)(cid:6011)5(cid:1001)(cid:3794)(cid:1663)(cid:1998)(cid:6054)(cid:3879)(cid:1937)(cid:1998)(cid:6054)(cid:3879)(cid:1176)(cid:1998)(cid:6054)(cid:3527)(cid:3031)(cid:6011)(cid:1998)(cid:6054)(cid:3879)(cid:1176)()圖十二(A)(B)甲：帶正電，乙：帶正電甲：帶正電，乙：帶負電(C)(D)
110,自然,30,30.鐵原子(Fe)、鐵離子(Fe3+)和亞鐵離子(Fe2+)三種粒子中，下列數值的比較何者正確？(A)Fe3+的質子數＞Fe的電子數(B)Fe3+的電子數＞Fe的質子數(C)Fe2+的電子數＞Fe的電子數(D)Fe2+的電子數＞Fe3+的電子數
110,自然,31,31.()()小杰將五種臺灣特有種生物進行分類，如表八所表八示，甲、乙、丙、丁分別代表不同的分類依據，(cid:4533)(cid:6268)(cid:3788)(cid:5328)(cid:3266)(cid:908)關於甲、乙、丙、丁的敘述，下列何者最合理？(cid:1063)(cid:4533)(cid:1095)(cid:5131)(cid:3714)(A)甲：是否為卵生動物(cid:1176)(cid:4533)(cid:6268)(cid:2861)(cid:945)(cid:3353)(B)乙：是否為體內受精(C)丙：是否為卵生動物(cid:4533)(cid:6268)(cid:5716)(cid:5945)(cid:909)臺灣藍鵲為一種鳥類(D)
110,自然,32,32.()2如圖十三所示，某地有個鉛直的古井，每年有天的正午時刻，516太陽光會直射古井底部。若其中一天是月日，則該地緯度最可能為下列何者？(A)約在緯度0度(cid:31)(B)約在北緯19度(cid:2174)(cid:1001)(cid:506)(cid:2314)3(cid:1044)21(cid:1042)(C)約在北緯23.5度(cid:2489)(cid:1343)(cid:506)(cid:2314)6(cid:1044)22(cid:1042)(D)約在北緯45度(cid:2303)(cid:1001)(cid:506)(cid:2314)9(cid:1044)23(cid:1042)
110,自然,33,33.()()圖十四為在鑰匙上鍍銅實驗的正確裝置圖，圖十五是以相同的電源裝置，將紅色導線改接碳棒甲，黑色導線改接碳棒乙所組成的電解裝置。接著再以相同的電源裝置，將紅色導線改接銅棒丙，黑色導線改接銅棒丁組成另一個()電解裝置如圖十六。(cid:4473)(cid:4473)(cid:4621)(cid:4621)(cid:4621)(cid:3527)(cid:3527)(cid:3527)(cid:3527)(cid:1058)(cid:1176)(cid:908)(cid:1063)(cid:909)(cid:6276)(cid:2898)(cid:2310)(cid:3829)(cid:2310)(cid:3829)(cid:2310)(cid:3829)(cid:1349)(cid:1349)(cid:1349)(cid:1349)(cid:1349)(cid:1349)(cid:5092)(cid:5092)(cid:5092)(cid:5092)(cid:5092)(cid:5092)(cid:4885)(cid:4885)(cid:4885)(cid:4885)(cid:4885)(cid:4885)(cid:3191)(cid:4616)(cid:4621)(cid:3191)(cid:4616)(cid:4621)(cid:3191)(cid:4616)(cid:4621)(cid:1053)(cid:3979)(cid:3112)(cid:1053)(cid:3979)(cid:3112)(cid:1053)(cid:3979)(cid:3112)(cid:1940)(cid:2220)(cid:4253)(cid:3981)(cid:1940)(cid:2220)(cid:4253)(cid:3981)(cid:1940)(cid:2220)(cid:4253)(cid:3981)圖(十四)圖(十五)圖(十六)()()在圖十五和圖十六兩組電解硫酸銅實驗過程中，哪一支電極附近產生的主要產物為氧氣？(A)(B)(C)(D)
110,自然,34,34.小平心臟內的某一個瓣膜不能完全閉合，當他的心室收縮時，其心臟內的充氧血會逆流回心房。根據上述，推測此閉合不全的瓣膜最可能位於下列何處？(A)左心房和左心室之間(B)右心房和右心室之間(C)充氧血為含氧氣較多的血液肺靜脈和左心房之間(D)
110,自然,35,35.()圖十七為物質的三態變化示意圖，甲、乙和丙分別表示三種不同狀態，箭頭表示進行放熱反應的方向。甲、乙和丙三種狀(cid:1176)態應為下列何者？(cid:1835)(cid:4823)(cid:1835)(cid:4823)(A)甲為氣態，乙為固態，丙為液態(B)甲為氣態，乙為液態，丙為固態(C)(cid:908)(cid:1063)甲為固態，乙為氣態，丙為液態(cid:1835)(cid:4823)(D)
110,自然,36,36.圖(十八)為某生態系的食物網，關於此食物網內生物間的(cid:1770)關係，下列敘述何者最合理？(cid:961)(A)甲和乙會競爭食物(B)(cid:1145)(cid:909)(cid:1063)丙的數量增加，有利於丁生存(C)己的數量減少，不利於丙生存(D)
110,自然,37,37.在一大氣壓的環境下，靜置於水平桌面的兩裝置(cid:2258)(cid:4831)(cid:4485)如圖(十九)所示。圖中P、R兩點位於玻璃管內的PRQS液面，、兩點位於玻璃管外容器內的液面，其76cm76cm中哪兩個點的氣壓為一大氣壓？QS(A)PQ(B)RS、、(C)PR(D)QS(cid:1053)(cid:4620)(cid:1053)
110,自然,38,38.()圖二十為東亞地區的地面天氣簡圖，此時臺灣正受到鋒面影響。有關此時甲、乙天氣系統在地面(cid:1176)天氣圖上的符號標示與其代表氣團的空氣性質組合，下列何者正確？(A)H甲應標示，屬於暖氣團(B)甲應標示L，屬於冷氣團(cid:908)(C)H乙應標示，屬於暖氣團(D)L
110,自然,39,39.將小球固定在細繩的一端，阿峰手持細繩的另一端，施(cid:5743)(cid:2895)(cid:1041)(cid:1243)(cid:1095)力使小球在水平面上作等速率圓周運動，手的位置保持2t0s不動。已知小球每秒旋轉圈，且當時間＝時小球()位於手的正東方，其俯視圖如圖二十一所示，在時間(cid:955)t＝3s時，小球的速度方向為下列何者？(cid:3162)(A)(B)正東方正西方(C)(D)
110,自然,40,40.200mL兩個完全相同的量筒中，原本皆裝水，今分別置入甲、乙兩個實心物()體，待液面靜止平衡後，物體的浮沉情形與量筒的讀數如圖二十二所示。若兩物體皆不與水發生化學反應且不吸水，已知水的密度為1g/cm3，則可推論出下列哪些資訊？(A)50g80g甲的質量為，乙的質量為(B)甲的質量為50g，乙的體積為80cm3500300500(C)甲的體積為50cm3，乙的體積為80cm3400400(D)甲的體積為50cm3，乙的質量為80g300200
110,自然,41,41.乙酸異丁酯是存在於哈密瓜等水果中，具果香味的化合物。乙酸異丁酯可由乙酸和異丁醇經濃硫酸脫水的反應而產生，為一種酯化反應，已知此反應的1化學反應式中，各反應物和生成物的係數均為，且乙酸、異丁醇、硫酸和水60749818的分子量依序為、、和，則乙酸異丁酯的分子量應為下列何者？(A)116(B)134(C)214(D)232
